3,5,24,27,38,46
13,20,22,29,32,33
3,7,15,35,36,40
6,8,24,27,31,41
8,24,34,38,41,42
12,15,23,36,43,47
2,18,23,35,47,48
10,13,15,30,34,44
3,4,14,18,28,31
15,25,28,32,35,42
3,4,20,34,39,48
12,30,36,37,40,48
14,18,22,34,36,43
3,22,32,40,45,48
5,8,13,16,40,49
1,2,38,39,40,49
8,18,20,30,32,46
9,14,17,20,44,45
14,24,27,36,39,42
6,7,12,20,38,40
7,13,14,16,22,48
7,10,13,19,26,29
8,15,24,25,30,35
2,14,29,32,41,44
3,8,15,16,20,46
1,23,30,38,45,48
15,17,19,23,27,38
12,26,28,31,33,45
17,18,25,31,42,49
10,15,29,32,34,40
14,15,25,32,41,42
11,16,25,35,38,41
11,14,19,20,21,47
12,15,18,29,33,46
6,11,18,20,21,34
7,18,23,24,27,32
28,35,42,45,46,49
9,18,24,27,29,43
9,21,28,31,34,37
6,17,21,28,31,38
6,7,10,19,21,45
2,3,15,23,41,46
3,5,11,23,33,34
2,21,23,30,34,42
2,12,23,35,39,49
2,8,28,29,34,44
4,7,23,31,33,36
14,25,31,36,44,47
2,16,30,41,44,48
3,15,23,33,39,47
4,17,23,31,45,48
5,7,16,27,37,49
4,9,14,21,34,45
2,4,22,25,28,31
6,7,8,9,20,28
7,10,21,22,38,39
19,20,27,29,33,45
18,23,27,44,46,47
11,13,17,21,43,49
5,32,37,38,39,42
7,8,17,22,24,30
1,39,42,45,48,49
12,29,30,36,39,45
14,20,30,34,37,45
2,23,24,27,36,48
8,9,26,39,46,47
1,6,7,24,30,48
3,8,31,42,44,48
1,8,18,27,35,45
12,15,33,34,38,43
5,7,11,12,33,39
3,8,15,20,26,45
17,23,24,40,45,48
1,3,23,26,35,38
16,21,26,28,45,46
8,15,17,29,36,44
4,6,21,22,42,43
5,10,11,21,24,43
7,25,28,31,36,45
1,3,15,19,36,37
6,9,17,23,26,36
4,7,18,21,41,46
19,21,27,33,36,38
27,28,31,41,42,43
3,16,17,31,33,46
5,6,15,24,35,48
10,16,20,26,34,48
10,15,29,30,44,45
3,15,22,31,43,47
17,19,21,33,34,46
20,25,32,39,40,44
4,11,18,27,28,46
3,4,16,35,40,44
4,6,22,24,31,40
4,5,9,12,33,36
7,13,18,21,23,24
10,15,35,42,44,47
4,9,15,27,28,46
5,6,11,16,24,40
1,3,8,12,32,47
8,15,39,44,45,49
6,11,19,21,39,49
2,12,23,26,27,31
3,5,10,11,35,45
5,7,13,33,37,39
1,5,8,11,29,33
2,7,13,17,27,41
1,6,7,8,22,46
9,12,16,24,25,38
2,11,12,29,40,42
4,13,23,24,37,47
5,11,26,28,35,46
1,10,13,23,41,43
3,12,14,16,29,38
5,15,27,35,38,47
4,5,17,30,36,38
2,20,29,33,40,44
10,11,16,19,28,40
10,15,24,29,35,38
2,16,20,23,33,43
2,13,21,22,40,44
9,10,14,15,19,29
20,28,32,36,42,46
2,3,23,29,34,36
1,8,15,36,38,49
10,20,24,32,37,47
7,13,18,23,26,27
1,7,19,31,35,44
7,11,15,30,31,45
13,19,29,30,33,49
1,14,17,19,40,42
6,11,21,26,34,41
3,9,11,13,27,45
4,6,11,45,46,47
11,13,17,18,20,45
13,32,35,39,46,48
1,4,7,25,30,45
5,8,20,26,31,36
7,10,15,26,36,41
3,7,12,25,28,37
9,20,22,23,26,44
3,10,12,20,26,27
10,14,18,41,42,47
5,8,13,22,35,40
1,35,38,40,47,48
2,15,27,30,34,36
3,6,26,32,43,49
13,14,15,17,28,36
24,26,28,37,43,48
4,17,20,31,36,40
13,14,16,28,34,42
3,8,18,34,44,49
9,12,19,29,38,47
4,14,24,26,34,43
1,10,16,25,36,38
16,18,21,36,46,48
11,18,27,29,32,39
2,5,9,20,25,32
3,11,14,20,41,47
12,13,25,30,37,41
30,31,32,34,36,49
15,19,30,31,34,37
18,32,40,41,47,49
12,13,33,43,46,49
7,8,19,23,30,46
27,28,35,40,43,48
3,5,8,15,33,35
8,9,20,26,28,29
4,10,21,39,45,48
12,13,15,31,47,49
4,7,10,22,25,33
6,24,27,34,36,42
3,10,14,36,38,40
12,19,22,36,40,46
4,11,12,25,42,43
9,12,20,28,33,46
7,9,23,25,27,41
3,10,13,22,34,43
1,2,13,17,24,39
27,28,33,37,48,49
2,4,9,22,43,44
5,19,27,32,44,46
9,11,15,34,35,42
5,6,21,38,42,45
3,13,15,28,41,47
8,12,28,30,38,48
7,9,14,24,25,44
10,19,23,24,33,38
4,6,14,23,25,36
4,13,18,21,22,42
13,15,18,20,23,26
14,16,34,41,45,49
1,9,23,28,37,39
13,24,30,32,37,48
4,12,14,15,21,23
9,24,29,35,37,40
2,31,32,34,40,49
14,17,19,21,40,42
29,35,36,38,41,43
13,17,25,40,45,47
12,21,25,30,41,43
26,28,30,39,40,48
7,9,10,27,28,40
10,12,15,23,26,44
16,22,25,33,39,48
5,9,23,30,34,36
5,14,34,38,40,43
1,5,9,11,22,38
12,15,19,41,42,49
4,22,23,46,48,49
16,20,26,31,38,49
1,15,17,26,28,38
8,10,14,22,28,29
2,4,24,25,47,48
17,26,27,28,33,49
5,10,16,19,33,47
18,25,35,43,46,47
2,4,13,24,30,42
1,9,19,25,31,41
1,19,23,24,25,43
12,15,18,25,29,32
2,7,8,18,20,37
5,24,31,34,35,44
18,26,32,34,43,44
5,13,25,34,36,46
2,11,29,32,48,49
8,17,24,34,42,46
4,17,19,22,24,46
5,11,12,22,23,26
2,4,12,24,36,38
14,19,27,32,45,49
4,10,29,33,39,46
5,6,14,18,30,35
4,8,11,12,34,43
1,7,23,29,30,33
6,17,36,41,42,49
3,12,13,36,46,48
3,6,17,27,28,44
12,13,27,32,45,46
4,6,9,30,33,49
9,10,26,29,32,37
4,6,9,29,33,49
15,19,23,38,43,49
5,6,22,23,25,27
5,6,15,31,38,39
7,10,31,32,42,47
11,22,31,32,40,49
2,5,12,31,34,48
13,14,24,31,40,48
3,23,29,37,44,45
10,19,29,32,38,44
8,14,24,36,40,42
2,4,15,39,45,49
3,5,16,26,40,45
9,11,18,23,29,40
12,32,35,36,37,46
1,14,23,27,32,44
2,5,19,26,29,31
5,15,28,31,32,45
13,19,23,33,38,48
4,5,19,28,31,38
4,5,8,15,19,40
1,15,20,30,41,48
9,27,28,40,45,48
11,12,18,21,30,37
5,6,14,30,38,39
1,7,19,21,39,45
3,4,24,26,29,49
7,8,15,24,27,32
4,22,26,29,39,48
16,17,23,27,30,45
6,10,24,28,31,46
14,19,23,31,34,39
1,4,9,20,30,44
8,15,17,22,30,40
8,20,22,29,33,49
1,11,17,29,31,46
10,12,21,38,41,42
4,5,21,33,42,47
6,13,23,34,41,43
5,6,7,11,17,34
2,5,13,24,35,43
17,20,22,37,40,48
4,6,24,32,46,48
6,10,33,39,40,48
9,16,34,42,44,48
11,27,29,33,34,44
4,11,13,16,41,45
2,18,20,23,24,48
8,12,14,22,29,49
7,15,23,25,27,40
2,8,26,46,48,49
5,11,26,31,36,39
11,20,33,34,37,39
11,17,34,37,41,49
16,25,29,37,45,49
1,6,17,19,41,42
14,20,24,30,34,37
15,16,22,31,43,44
14,15,20,28,34,39
1,6,20,22,24,46
9,13,20,29,45,46
8,32,34,39,43,48
8,12,20,28,39,47
20,35,36,37,39,49
11,17,18,25,27,34
10,13,19,35,39,41
4,13,17,25,36,48
5,7,23,33,37,38
6,10,20,23,45,47
11,12,29,32,35,43
4,7,8,10,47,48
11,18,22,28,30,49
4,15,34,36,43,47
6,12,18,27,42,43
4,8,29,37,40,48
9,12,16,26,30,37
11,33,34,42,43,48
9,21,28,37,44,49
24,28,34,38,44,45
8,9,12,16,19,21
12,30,34,38,39,43
2,3,19,28,36,45
4,13,17,27,35,45
18,25,33,40,42,49
1,3,26,33,42,46
4,9,25,26,41,46
8,9,12,20,42,45
11,13,26,32,34,44
7,9,15,21,38,40
7,8,23,38,39,45
4,13,19,32,40,45
12,19,23,25,36,46
2,8,22,29,34,48
11,19,29,33,44,46
10,27,36,40,42,43
2,10,24,31,33,49
7,9,17,23,27,32
5,18,20,26,37,39
2,15,25,31,38,49
2,5,9,17,32,35
5,21,28,32,43,46
2,26,29,36,37,45
2,12,25,28,35,48
3,7,13,30,38,46
3,6,9,27,28,36
12,16,19,32,42,49
1,16,28,29,39,45
1,34,37,39,40,42
10,18,22,26,34,38
2,9,26,44,47,49
3,10,21,26,38,43
2,6,20,23,38,45
7,9,25,35,40,48
10,20,28,36,40,46
3,10,16,17,25,39
15,18,19,21,24,35
2,25,28,40,45,46
2,7,8,32,43,49
12,18,19,35,42,43
4,16,20,23,28,44
1,23,29,34,37,45
6,7,14,16,17,27
2,12,31,40,44,45
6,9,14,18,42,44
2,24,33,35,44,48
27,29,33,36,46,48
5,21,25,32,33,41
2,9,11,22,34,35
3,4,22,23,26,28
3,16,22,39,42,49
3,4,7,19,28,32
5,21,35,38,47,48
9,20,22,28,35,42
13,15,17,26,34,48
13,22,29,33,46,49
3,6,15,27,40,44
3,6,19,23,39,43
1,2,18,38,42,45
12,24,25,29,41,45
5,27,30,32,46,49
13,25,34,35,47,48
1,13,23,35,38,42
20,21,22,29,39,41
16,18,21,27,36,43
2,5,8,20,21,33
4,7,10,12,26,33
1,6,15,27,33,40
5,6,10,25,36,38
23,40,41,42,44,45
3,9,11,19,30,39
3,11,22,29,41,44
11,12,13,16,46,48
17,20,33,35,37,40
3,7,9,28,31,43
2,4,17,33,36,45
4,14,20,31,32,42
1,6,8,38,39,40
19,29,33,35,44,49
14,24,26,29,41,46
3,17,26,33,39,46
2,4,11,30,34,47
7,11,13,34,46,47
1,20,21,23,40,41
1,5,11,37,44,47
6,10,13,20,32,37
13,18,22,29,37,49
7,15,34,39,41,49
3,10,32,43,44,46
5,22,25,30,45,46
3,22,25,36,39,40
4,6,7,16,32,45
7,13,16,24,35,42
8,10,12,14,31,39
8,17,30,36,40,47
6,9,15,32,37,48
3,11,32,34,44,48
6,24,31,32,34,39
2,9,11,22,35,45
1,2,23,29,30,42
16,21,31,40,43,45
7,13,27,37,40,46
1,10,25,27,30,36
2,10,13,15,28,41
14,17,27,41,47,48
3,15,24,25,40,44
3,13,14,17,20,42
4,12,24,25,37,49
8,23,33,40,46,49
2,8,23,25,33,48
12,13,17,34,40,47
8,9,31,42,45,49
7,8,13,26,32,35
12,24,33,36,39,45
1,26,30,32,39,47
9,37,39,45,47,48
5,15,30,35,41,48
3,17,18,24,31,32
9,19,26,29,39,45
21,25,32,35,40,47
5,8,12,15,39,47
5,17,24,36,41,49
9,39,40,43,46,48
10,11,16,21,24,38
3,8,16,20,24,25
17,18,20,22,25,36
11,17,18,28,31,46
7,21,22,24,30,31
9,19,31,35,39,42
2,7,18,32,36,43
2,12,32,34,38,48
3,16,22,27,28,32
1,17,23,34,37,49
2,15,28,41,42,46
9,17,18,20,41,49
7,21,23,37,43,48
1,5,17,32,39,45
8,11,12,18,40,42
9,10,22,29,38,41
2,3,18,31,38,46
10,27,33,38,40,49
4,14,21,29,36,41
10,19,25,31,37,40
20,25,26,39,42,44
6,12,25,43,45,47
7,14,17,19,34,37
7,20,24,37,43,49
4,7,13,41,44,47
3,15,31,33,43,48
2,10,19,36,40,48
10,20,25,41,44,46
2,11,24,31,39,49
8,16,19,32,40,46
3,16,20,27,34,35
6,17,29,32,36,47
4,13,19,23,33,48
8,16,33,37,40,42
11,14,31,33,37,45
5,7,13,27,45,47
11,17,27,32,39,49
1,23,26,28,33,40
22,24,32,33,37,41
3,19,20,23,35,38
3,6,12,19,24,29
17,29,33,43,45,49
14,22,25,30,44,48
6,15,22,26,41,49
6,10,21,24,38,48
10,12,23,26,35,37
5,16,21,25,40,48
4,9,16,32,37,41
7,20,24,25,29,45
1,13,19,26,32,46
3,7,26,30,33,46
13,21,23,27,28,34
12,19,22,34,46,47
9,18,28,37,42,49
7,9,21,29,31,47
3,21,27,37,43,44
3,6,12,15,43,44
4,6,15,33,38,40
5,6,17,21,31,46
13,20,31,36,43,46
10,24,35,40,41,45
8,13,23,37,41,42
4,8,11,27,37,47
10,13,24,27,37,39
2,6,9,11,14,37
6,9,17,20,22,40
6,11,20,26,34,35
24,40,45,47,48,49
5,7,9,30,39,40
1,2,3,19,25,41
9,16,19,41,46,49
19,20,33,43,45,47
4,14,17,20,38,48
10,14,18,40,45,49
4,5,12,24,38,45
4,6,19,22,23,45
2,9,12,29,33,37
7,22,24,30,38,46
8,11,22,27,33,36
4,11,18,20,29,44
2,6,12,18,22,29
8,32,33,43,46,49
5,9,14,31,37,46
1,18,20,23,41,47
3,8,14,28,31,39
1,11,22,25,39,41
5,8,34,37,44,47
3,5,6,7,26,40
3,4,20,38,42,48
6,23,30,33,37,41
2,18,24,25,30,40
1,10,26,38,39,47
9,33,37,38,42,49
2,4,25,29,41,43
6,18,25,34,45,49
9,14,22,45,47,49
8,12,24,30,34,35
15,20,33,37,39,45
12,13,22,26,37,45
1,10,18,24,31,46
15,23,38,40,41,49
6,11,19,20,32,39
10,30,41,43,45,47
5,13,14,29,39,40
19,30,32,33,38,41
13,22,31,32,34,48
3,8,20,26,37,46
3,9,10,14,17,19
1,9,15,26,29,32
1,9,10,24,32,35
4,7,16,23,27,39
9,10,19,43,47,49
3,4,8,25,41,48
3,10,21,23,33,44
13,15,28,29,33,47
2,13,19,25,30,32
6,26,27,33,41,42
13,16,21,42,46,49
3,7,15,38,43,47
2,6,9,20,43,44
8,13,21,22,24,39
13,17,21,33,41,42
6,26,30,38,44,45
11,14,29,33,42,44
2,21,22,29,34,35
11,19,36,41,46,49
3,5,19,20,34,47
2,20,26,29,37,45
4,17,34,39,41,46
11,14,20,25,31,36
10,11,36,38,46,48
18,23,32,34,41,46
11,12,14,27,34,48
8,20,21,27,36,48
11,14,34,40,42,43
9,15,18,34,35,45
1,15,18,19,29,37
15,18,22,31,43,49
9,19,20,24,36,48
2,10,11,16,42,43
3,17,36,44,45,48
6,28,30,31,34,48
1,17,24,29,34,46
4,29,35,40,43,45
1,25,35,36,37,44
21,22,23,24,48,49
3,7,16,18,29,49
2,3,9,21,26,29
11,14,15,29,31,47
1,6,8,10,15,20
10,19,20,35,36,38
4,6,8,12,34,38
1,14,23,35,47,49
17,23,24,33,35,41
8,12,17,23,36,38
1,6,31,37,44,45
2,7,15,23,25,45
12,13,19,20,21,29
11,15,18,33,42,49
7,28,35,40,42,48
9,15,22,33,38,48
7,9,13,23,26,47
8,26,31,35,36,47
17,20,24,28,31,41
12,13,15,32,40,43
5,21,29,30,36,45
19,29,33,40,46,48
2,16,17,29,39,41
2,12,14,41,42,43
9,19,22,33,37,46
7,14,20,21,42,45
3,5,10,21,30,37
3,8,9,20,22,35
11,29,35,36,44,48
12,35,36,43,44,45
5,20,28,30,41,42
6,21,33,42,43,46
10,13,31,33,34,35
6,7,10,29,42,44
16,17,18,23,28,33
4,9,25,27,31,33
4,13,18,19,42,43
4,19,24,31,35,43
6,18,23,37,40,45
2,8,12,19,23,41
16,19,21,25,35,45
5,18,22,28,29,32
15,21,31,35,41,46
4,6,10,17,33,49
1,6,8,11,23,46
11,14,36,40,43,45
1,14,24,30,35,45
7,30,36,39,42,49
4,30,39,42,45,46
9,13,14,40,43,49
4,14,19,25,26,49
5,11,20,30,37,43
3,21,25,26,31,40
11,19,33,35,39,40
1,20,31,32,45,46
11,15,23,34,35,36
5,13,15,17,24,27
1,12,15,16,21,35
9,14,19,23,43,45
4,11,21,27,38,41
15,20,32,39,40,47
15,17,24,26,34,35
4,7,13,33,40,47
2,6,18,25,30,32
6,8,26,33,35,42
2,3,16,37,45,49
8,12,22,37,42,46
1,18,30,33,36,47
2,32,39,42,45,46
3,22,25,32,36,41
4,14,17,23,26,38
4,7,24,27,28,41
10,17,21,40,44,45
4,10,16,22,39,42
6,22,28,36,41,48
4,5,6,10,23,35
10,16,21,29,38,45
8,19,22,30,34,47
12,22,25,30,33,38
2,7,22,27,45,48
14,22,23,32,43,49
1,7,8,14,32,33
3,8,10,23,26,28
5,7,23,25,31,49
2,18,22,38,39,44
19,42,43,44,46,47
2,10,11,17,26,44
9,10,13,30,33,39
5,6,7,36,38,46
7,10,13,33,39,42
3,4,11,28,30,45
3,8,20,22,38,49
11,16,18,19,21,23
3,14,25,29,33,42
6,12,17,28,37,46
10,12,16,21,29,48
1,21,23,27,40,45
2,5,6,12,19,36
5,11,20,23,27,28
9,10,16,18,20,49
6,26,28,30,33,34
12,19,23,24,29,44
10,11,18,21,32,42
9,14,17,22,26,46
18,19,23,29,33,45
8,9,12,20,45,48
2,11,16,31,33,41
11,12,23,29,30,40
7,10,11,47,48,49
7,8,24,28,29,40
4,12,24,25,38,41
7,10,24,27,30,47
2,19,27,32,41,43
1,14,32,33,37,40
2,9,12,30,35,46
8,10,18,19,25,41
6,7,8,30,34,43
4,10,11,18,23,34
6,12,20,21,24,43
3,16,19,22,23,25
4,12,22,37,43,49
5,8,10,32,48,49
12,16,27,35,39,41
4,5,17,18,34,38
5,12,16,26,37,43
10,15,21,23,28,37
11,17,26,31,46,48
2,6,7,13,31,36
4,24,26,37,41,43
8,9,13,17,34,44
8,10,33,41,42,45
2,5,18,21,34,43
1,8,27,33,34,42
1,13,21,34,36,42
3,15,18,19,32,48
1,2,30,36,42,43
10,16,17,34,40,47
6,11,21,37,40,46
4,13,16,32,35,37
11,17,35,38,43,47
3,18,27,32,37,40
1,17,32,35,38,48
2,9,40,43,47,48
5,11,25,28,35,49
16,24,26,30,39,42
4,23,26,35,36,40
12,15,30,38,47,48
15,17,19,20,35,38
28,30,38,44,45,48
13,24,30,41,43,47
4,6,7,17,31,36
2,9,19,33,35,45
1,6,16,34,37,41
10,18,19,37,43,48
18,26,29,39,43,45
29,30,33,34,37,46
1,8,13,24,27,43
2,3,13,14,31,36
1,3,11,40,42,48
6,15,22,30,31,48
16,23,33,35,43,49
20,26,29,31,40,49
4,9,14,27,35,48
10,12,14,27,34,36
15,17,20,21,44,47
13,30,32,33,42,46
7,11,15,39,42,48
1,3,15,16,22,39
7,10,21,29,32,43
10,26,37,40,42,47
2,4,5,44,46,47
1,2,21,30,31,38
17,19,23,24,28,38
9,16,22,23,33,45
28,30,31,37,39,46
3,4,13,21,27,29
13,29,31,36,37,42
4,16,18,28,30,38
3,12,23,30,36,37
6,7,9,11,30,43
3,21,31,40,43,49
4,8,25,29,36,37
6,13,17,19,24,29
19,21,24,25,45,46
10,18,23,26,41,43
7,19,32,35,36,43
4,26,30,31,48,49
2,7,26,35,39,43
1,11,14,20,31,40
2,21,31,32,41,49
1,7,8,10,18,36
4,6,15,22,27,40
1,33,40,41,45,48
4,22,30,39,46,47
4,10,28,29,30,46
7,23,24,27,41,42
12,13,17,26,43,45
1,4,20,21,26,43
24,29,30,31,34,46
14,35,37,44,46,48
1,11,12,15,32,46
5,16,24,26,46,48
21,24,30,32,40,41
1,10,26,29,40,45
4,7,24,39,43,44
5,13,16,20,28,31
8,21,24,26,34,38
16,30,36,39,45,47
4,6,15,22,23,27
12,24,32,36,39,47
11,13,18,20,24,29
9,12,14,19,31,43
20,33,36,45,46,47
1,10,18,20,30,40
3,17,22,25,40,46
2,3,17,18,19,46
7,19,31,43,45,49
5,15,19,24,26,46
9,13,21,25,38,41
2,23,25,33,34,41
9,27,32,38,39,49
2,17,35,41,46,48
12,17,25,26,43,44
1,2,7,16,43,44
3,15,17,26,27,46
1,9,25,27,37,40
4,5,26,33,38,44
21,22,26,27,40,47
1,5,12,17,31,44
4,10,14,19,21,28
3,14,26,27,35,44
8,22,37,38,45,47
1,20,23,36,38,49
3,14,20,23,25,45
3,8,17,20,26,47
1,7,26,40,43,45
2,12,25,40,41,47
1,7,12,24,44,49
13,16,18,21,32,33
2,6,13,20,42,48
9,13,24,36,44,45
13,14,17,20,39,40
5,9,17,31,37,44
5,12,21,28,30,45
4,18,20,31,39,48
5,14,17,25,34,44
5,7,10,30,34,35
2,13,14,24,29,42
7,21,31,38,42,48
3,11,27,31,33,35
13,17,26,27,29,45
3,5,7,25,40,47
2,16,25,34,37,48
9,10,13,23,28,29
18,27,33,34,44,47
3,4,41,44,45,48
2,23,28,43,47,49
5,6,13,34,35,43
8,18,29,31,41,43
8,9,22,29,37,49
8,13,16,19,33,49
11,17,26,31,40,44
10,25,26,38,46,49
1,10,14,16,25,39
6,9,21,25,27,32
3,11,18,34,37,41
3,28,29,32,37,45
1,11,17,41,42,45
7,8,16,37,43,44
3,5,11,34,38,47
1,6,23,35,36,39
6,11,13,30,31,37
12,21,26,37,43,49
1,15,24,34,40,48
11,27,41,45,46,49
13,15,16,18,26,33
3,6,37,38,45,47
7,14,20,23,38,46
2,6,19,27,35,47
12,16,20,29,36,47
11,15,17,19,32,39
5,6,13,16,27,30
5,7,10,13,27,29
4,16,27,31,37,38
6,13,23,26,33,34
4,6,12,18,41,48
11,22,26,35,41,46
2,7,15,36,37,49
4,13,33,36,41,47
14,21,26,33,35,46
4,8,13,21,29,35
4,6,9,13,46,48
4,15,26,37,41,45
5,8,12,14,25,37
7,9,19,20,25,44
10,14,15,27,41,47
12,22,25,34,39,40
1,11,29,30,42,44
7,8,21,22,27,29
3,9,24,37,46,49
17,20,23,30,40,47
18,19,29,33,40,47
14,18,22,23,31,45
6,16,20,29,33,45
6,12,15,25,31,47
3,7,16,26,38,47
11,17,29,39,41,48
7,32,37,38,44,45
5,13,15,20,24,42
4,20,28,33,43,48
5,12,31,35,37,46
6,7,19,29,43,47
3,17,20,30,32,35
6,9,14,29,34,45
4,12,40,43,48,49
8,18,21,26,42,48
5,7,9,25,28,48
8,10,15,16,31,46
15,21,31,36,44,49
1,25,32,33,34,35
5,7,18,30,37,46
4,6,7,18,46,47
5,24,31,37,38,47
2,20,30,43,44,47
7,15,29,33,40,45
16,18,21,22,32,33
8,20,22,24,33,44
6,8,19,27,45,46
5,17,22,34,40,47
1,5,18,19,24,28
2,6,17,34,46,48
3,24,27,29,32,45
3,11,12,25,32,38
8,23,29,34,40,47
15,23,24,28,30,41
7,9,33,35,45,47
1,5,29,43,44,48
1,6,29,34,41,46
9,14,17,32,39,49
18,22,26,29,35,37
4,6,11,25,30,44
15,17,25,36,38,45
5,9,26,28,32,41
1,2,12,16,28,41
5,13,21,30,37,46
2,5,32,34,38,49
Regular Numbers,,,,,
12,14,15,27,28,39
1,17,19,22,36,44
26,29,35,45,48,49
10,11,26,34,40,44
7,19,21,30,36,44
5,8,13,37,40,43
1,14,26,30,33,38
1,3,4,11,34,40
1,2,12,30,37,43
7,9,11,26,35,48
7,10,15,19,24,29
21,29,32,38,40,42
20,24,26,27,33,41
6,7,16,25,40,48
12,13,30,31,44,49
2,8,19,31,43,48
4,8,11,21,27,48
5,6,13,22,29,46
5,6,14,29,33,47
7,11,24,29,32,36
10,14,20,28,32,40
2,14,23,36,46,47
6,18,23,24,28,46
12,21,23,26,34,47
12,13,16,20,24,26
1,14,16,18,38,49
5,16,17,31,38,45
2,24,33,34,36,37
3,19,29,34,35,36
4,14,39,42,46,48
6,16,23,31,34,39
2,8,12,15,28,49
3,4,8,12,24,28
2,8,10,14,31,39
6,7,10,11,14,47
2,11,20,29,30,48
2,7,21,43,44,46
4,7,13,25,37,45
14,20,22,41,43,49
11,28,33,37,40,46
13,16,18,27,43,45
2,16,21,22,28,47
4,14,24,27,30,40
9,11,27,33,40,42
1,5,13,22,28,43
2,4,8,15,22,49
9,26,28,30,37,41
3,10,16,36,39,46
19,27,29,30,40,45
1,5,7,10,26,49
10,21,23,28,31,39
25,27,28,36,37,40
8,22,41,43,48,49
2,10,20,25,44,48
12,15,18,23,24,46
5,10,34,35,36,45
20,29,38,39,42,46
3,4,15,18,34,47
2,12,19,38,43,48
1,2,9,15,20,38
7,8,12,37,46,48
2,6,8,15,24,44
12,28,31,34,36,42
4,8,9,26,34,43
13,15,24,34,42,47
1,4,14,20,41,44
9,33,36,40,46,47
1,10,30,37,44,49
15,23,38,39,44,49
1,6,25,31,33,43
3,8,12,36,40,47
7,22,35,36,41,49
18,20,27,32,34,36
19,35,36,39,44,48
15,27,35,38,44,46
3,5,24,26,33,46
1,11,14,18,20,38
3,8,29,40,43,44
1,18,26,34,42,48
17,26,30,34,43,48
2,4,9,31,36,40
3,11,12,17,29,41
2,17,24,26,35,47
12,14,20,23,43,47
4,6,16,38,44,45
7,18,20,26,28,31
3,11,13,28,40,47
4,7,16,36,39,40
7,28,38,39,44,48
4,15,21,29,30,35
16,29,34,40,46,48
1,2,6,24,40,47
7,14,20,30,35,36
1,5,14,15,20,43
11,17,22,26,43,48
2,4,6,11,37,47
3,27,31,34,35,40
1,7,8,33,40,44
7,9,22,35,40,47
13,17,18,28,37,44
1,7,13,30,34,36
8,12,15,23,28,39
4,19,20,35,41,46
8,9,15,22,26,39
25,26,34,36,43,46
3,6,9,10,13,20
14,27,34,38,44,45
10,17,19,20,25,35
1,8,18,31,34,37
18,30,31,32,43,44
2,3,4,18,28,43
10,13,31,43,47,48
2,3,6,7,18,36
1,21,29,42,45,47
2,7,21,33,39,46
2,8,12,18,24,35
4,15,21,31,41,49
1,20,27,42,46,48
3,13,17,26,33,35
2,5,13,18,29,42
4,8,14,26,29,43
12,15,29,30,45,47
18,21,25,26,32,48
4,12,21,26,43,46
9,10,22,38,43,44
18,21,25,34,36,45
14,17,22,32,36,49
9,25,42,43,46,47
1,18,27,28,43,47
19,20,22,28,40,42
2,11,16,18,21,33
2,6,12,17,39,47
10,19,27,29,33,36
10,24,25,30,40,48
4,22,24,32,42,43
7,15,34,38,43,45
4,22,25,27,39,45
8,9,21,34,42,43
7,8,18,23,47,48
7,9,22,23,37,42
1,7,18,23,29,43
5,13,15,28,31,34
5,19,26,29,40,42
14,22,27,32,40,47
12,14,16,23,24,45
16,19,29,35,36,38
1,11,15,33,36,49
6,33,39,41,42,44
15,26,29,41,46,48
6,8,13,24,34,46
1,11,22,27,33,49
5,10,13,19,22,47
8,21,25,35,40,41
9,23,27,31,35,48
5,17,29,31,33,46
3,5,9,31,40,41
3,8,15,32,46,48
1,3,19,27,30,48
3,15,24,36,42,47
2,3,13,17,23,32
14,19,20,21,24,28
7,18,22,30,36,43
1,14,23,25,30,41
3,10,17,22,24,40
5,6,11,17,29,37
9,11,12,22,37,48
2,19,25,30,41,45
5,9,15,21,42,43
7,8,18,29,34,44
11,17,29,34,37,45
3,6,25,26,42,44
3,5,7,10,30,43
19,20,23,39,40,43
1,31,38,43,45,46
9,15,26,28,33,39
11,18,20,27,39,46
16,17,19,27,30,37
11,16,20,25,46,48
3,12,14,30,33,40
2,8,11,24,30,36
2,11,25,27,40,44
1,16,17,24,31,32
1,12,13,28,32,44
12,19,32,34,39,43
1,27,31,33,35,47
4,20,21,27,42,47
9,17,19,22,29,37
6,20,31,36,38,44
5,7,8,12,23,28
19,20,22,24,38,42
1,2,4,18,28,35
6,9,17,18,20,39
5,12,25,34,35,45
5,10,23,36,40,44
9,13,27,28,38,42
12,13,14,32,41,43
9,11,36,38,46,47
9,23,29,38,39,43
15,17,21,22,43,45
3,19,29,34,38,45
26,30,32,37,41,47
14,25,26,33,36,44
4,9,10,19,26,36
3,9,11,28,29,47
3,5,33,40,45,46
17,25,40,42,45,49
17,30,37,41,43,48
5,7,12,37,39,46
7,9,17,27,31,48
6,9,17,33,43,45
11,15,24,30,31,33
13,41,42,45,46,49
4,17,27,33,34,45
14,16,18,19,34,40
9,19,21,30,38,40
2,14,21,25,32,47
3,6,20,24,36,47
6,13,23,24,31,42
12,23,24,31,45,46
4,32,36,37,40,49
5,9,23,28,29,48
24,25,28,36,37,42
21,26,29,42,44,49
12,21,33,39,47,49
5,6,11,20,25,47
9,13,21,23,36,47
3,10,23,40,43,46
7,12,16,29,37,43
38,43,44,45,46,47
2,9,11,23,27,45
1,10,14,19,38,45
